,Date,Home,Away,Bet
2022,2017-05-20,Belgrano,Patronato,H
2023,2017-05-20,Lanus,Atl. Rafaela,D
2024,2017-05-20,Sarmiento Junin,Talleres Cordoba,D
2025,2017-05-20,Boca Juniors,Newells Old Boys,H
2026,2017-05-20,Tigre,San Martin S.J.,H
2027,2017-05-21,Union de Santa Fe,Arsenal Sarandi,H
2028,2017-05-21,Independiente,Huracan,H
2029,2017-05-21,Godoy Cruz,Velez Sarsfield,D
2030,2017-05-21,San Lorenzo,Aldosivi,H
2031,2017-05-21,Temperley,Colon Santa FE,D
2032,2017-05-21,Quilmes,Defensa y Justicia,A
2033,2017-05-22,Rosario Central,Racing Club,H
2034,2017-05-22,Olimpo Bahia Blanca,Estudiantes L.P.,D
2035,2017-05-23,Gimnasia L.P.,River Plate,A
2036,2017-05-26,Aldosivi,Independiente,A
2037,2017-05-27,Colon Santa FE,Gimnasia L.P.,H
2038,2017-05-27,Banfield,Temperley,H
2039,2017-05-27,Newells Old Boys,Olimpo Bahia Blanca,H
2040,2017-05-27,Huracan,Boca Juniors,A
2041,2017-05-27,San Martin S.J.,Sarmiento Junin,H
2042,2017-05-28,Racing Club,San Lorenzo,D
2043,2017-05-28,Defensa y Justicia,Tigre,H
2044,2017-05-28,Arsenal Sarandi,Lanus,A
2045,2017-05-28,Talleres Cordoba,Atl. Tucuman,H
2046,2017-05-28,River Plate,Rosario Central,H
2047,2017-05-28,Atl. Rafaela,Belgrano,H
2048,2017-05-29,Patronato,Godoy Cruz,D
2049,2017-05-29,Estudiantes L.P.,Union de Santa Fe,H
2050,2017-05-30,Velez Sarsfield,Quilmes,H
2051,2017-01-06,Atl. Tucuman,River Plate,A
2052,2017-01-06,Arsenal Sarandi,Olimpo Bahia Blanca,D
2053,2017-02-06,Sarmiento Junin,Defensa y Justicia,A
2054,2017-03-06,Godoy Cruz,Atl. Rafaela,H
2055,2017-03-06,Tigre,Velez Sarsfield,D
2056,2017-03-06,Temperley,Talleres Cordoba,A
2057,2017-03-06,Rosario Central,Colon Santa FE,H
2058,2017-03-06,Union de Santa Fe,Newells Old Boys,D
2059,2017-04-06,Lanus,Estudiantes L.P.,D
2060,2017-04-06,San Lorenzo,River Plate,D
2061,2017-04-06,Gimnasia L.P.,Banfield,D
2062,2017-04-06,Belgrano,Arsenal Sarandi,H
2063,2017-04-06,Olimpo Bahia Blanca,Huracan,D
2064,2017-04-06,Atl. Tucuman,San Martin S.J.,H
2065,2017-04-06,Boca Juniors,Independiente,D
2066,2017-05-06,Quilmes,Patronato,D
2067,2017-06-06,Racing Club,Aldosivi,H
2068,2017-06-15,Defensa y Justicia,Independiente,D
2069,2017-06-16,Colon Santa FE,San Lorenzo,D
2070,2017-06-16,San Martin S.J.,Temperley,H
2071,2017-06-16,Huracan,Union de Santa Fe,H
2072,2017-06-17,Talleres Cordoba,Gimnasia L.P.,H
2073,2017-06-17,Banfield,Rosario Central,D
2074,2017-06-17,Arsenal Sarandi,Godoy Cruz,D
2075,2017-06-17,Estudiantes L.P.,Belgrano,H
2076,2017-06-17,Atl. Rafaela,Quilmes,H
2077,2017-06-17,Aldosivi,Boca Juniors,A
2078,2017-06-17,Velez Sarsfield,Sarmiento Junin,H
2079,2017-06-18,Newells Old Boys,Lanus,D
2080,2017-06-18,Patronato,Tigre,D
2081,2017-06-18,Independiente,Olimpo Bahia Blanca,H
2082,2017-06-18,Defensa y Justicia,Atl. Tucuman,H
2083,2017-06-18,River Plate,Racing Club,H
2084,2017-06-20,San Lorenzo,Banfield,H
2085,2017-06-20,Gimnasia L.P.,San Martin S.J.,H
2086,2017-06-21,Rosario Central,Talleres Cordoba,H
2087,2017-06-21,Quilmes,Arsenal Sarandi,A
2088,2017-06-21,Temperley,Defensa y Justicia,A
2089,2017-06-21,Racing Club,Colon Santa FE,H
2090,2017-06-21,Olimpo Bahia Blanca,Boca Juniors,D
2091,2017-06-22,River Plate,Aldosivi,H
2092,2017-06-22,Belgrano,Newells Old Boys,A
2093,2017-06-22,Lanus,Huracan,H
2094,2017-06-22,Sarmiento Junin,Patronato,D
2095,2017-06-22,Godoy Cruz,Estudiantes L.P.,D
2096,2017-06-22,Tigre,Atl. Rafaela,H
2097,2017-06-23,Atl. Tucuman,Velez Sarsfield,D
2098,2017-06-23,Union de Santa Fe,Independiente,A
2099,2017-06-24,Defensa y Justicia,Gimnasia L.P.,H
2100,2017-06-24,San Martin S.J.,Rosario Central,D
2101,2017-06-25,Boca Juniors,Union de Santa Fe,H
2102,2017-06-25,Atl. Rafaela,Sarmiento Junin,H
2103,2017-06-25,Banfield,Racing Club,H
2104,2017-06-26,Colon Santa FE,River Plate,D
2105,2017-06-26,Arsenal Sarandi,Tigre,D
2106,2017-06-26,Patronato,Atl. Tucuman,D
2107,2017-06-27,Aldosivi,Olimpo Bahia Blanca,D
2108,2017-06-27,Huracan,Belgrano,H
2109,2017-06-27,Velez Sarsfield,Temperley,D
2110,2017-06-27,Estudiantes L.P.,Quilmes,H
2111,2017-06-27,Newells Old Boys,Godoy Cruz,H
2112,2017-06-28,Independiente,Lanus,H
2113,2017-06-28,Talleres Cordoba,San Lorenzo,D
2114,2017-08-25,Tigre,Velez Sarsfield,D
2115,2017-08-26,Banfield,Belgrano,H
2116,2017-08-26,Defensa y Justicia,Gimnasia L.P.,H
2117,2017-08-26,Colon Santa FE,Rosario Central,D
2118,2017-08-26,Talleres Cordoba,Lanus,D
2119,2017-08-27,Independiente,Huracan,H
2120,2017-08-27,San Martin S.J.,Patronato,H
2121,2017-08-27,Atl. Tucuman,Godoy Cruz,D
2122,2017-08-27,San Lorenzo,Racing Club,D
2123,2017-08-27,Boca Juniors,Olimpo Bahia Blanca,H
2124,2017-08-28,Temperley,River Plate,A
2125,2017-08-28,Newells Old Boys,Union de Santa Fe,H
2126,2017-08-29,Estudiantes L.P.,Arsenal Sarandi,H
2127,2017-08-09,Arsenal Sarandi,Colon Santa FE,D
2128,2017-08-09,Velez Sarsfield,Atl. Tucuman,H
2129,2017-09-09,Olimpo Bahia Blanca,Independiente,D
2130,2017-09-09,Belgrano,San Martin S.J.,H
2131,2017-09-09,Estudiantes L.P.,Defensa y Justicia,H
2132,2017-09-09,Patronato,Argentinos Jrs,D
2133,2017-10-09,Racing Club,Temperley,H
2134,2017-10-09,Chacarita Juniors,Tigre,D
2135,2017-10-09,Godoy Cruz,Talleres Cordoba,D
2136,2017-10-09,Rosario Central,San Lorenzo,H
2137,2017-10-09,River Plate,Banfield,H
2138,2017-11-09,Lanus,Boca Juniors,A
2139,2017-11-09,Union de Santa Fe,Gimnasia L.P.,H
2140,2017-12-09,Huracan,Newells Old Boys,H
2141,2017-09-15,Tigre,Patronato,H
2142,2017-09-16,Colon Santa FE,Estudiantes L.P.,D
2143,2017-09-16,Argentinos Jrs,Belgrano,D
2144,2017-09-16,Defensa y Justicia,Union de Santa Fe,H
2145,2017-09-16,Newells Old Boys,Olimpo Bahia Blanca,H
2146,2017-09-16,San Lorenzo,Arsenal Sarandi,H
2147,2017-09-17,Independiente,Lanus,H
2148,2017-09-17,Talleres Cordoba,Velez Sarsfield,H
2149,2017-09-17,Atl. Tucuman,Chacarita Juniors,H
2150,2017-09-17,Banfield,Racing Club,H
2151,2017-09-17,Boca Juniors,Godoy Cruz,H
2152,2017-09-18,San Martin S.J.,River Plate,D
2153,2017-09-18,Gimnasia L.P.,Huracan,D
2154,2017-09-19,Temperley,Rosario Central,A
2155,2017-09-22,Belgrano,Tigre,H
2156,2017-09-23,Patronato,Atl. Tucuman,D
2157,2017-09-23,Arsenal Sarandi,Temperley,H
2158,2017-09-23,Huracan,Union de Santa Fe,H
2159,2017-09-23,Chacarita Juniors,Talleres Cordoba,A
2160,2017-09-23,Velez Sarsfield,Boca Juniors,A
2161,2017-09-24,Godoy Cruz,Independiente,D
2162,2017-09-24,Colon Santa FE,Defensa y Justicia,D
2163,2017-09-24,Olimpo Bahia Blanca,Gimnasia L.P.,H
2164,2017-09-24,Rosario Central,Banfield,H
2165,2017-09-24,River Plate,Argentinos Jrs,H
2166,2017-09-25,Racing Club,San Martin S.J.,H
2167,2017-09-25,Lanus,Newells Old Boys,H
2168,2017-09-26,Estudiantes L.P.,San Lorenzo,D
2169,2017-09-29,Defensa y Justicia,Huracan,H
2170,2017-09-29,Union de Santa Fe,Olimpo Bahia Blanca,H
2171,2017-09-30,Atl. Tucuman,Belgrano,D
2172,2017-09-30,San Lorenzo,Colon Santa FE,H
2173,2017-09-30,Temperley,Estudiantes L.P.,A
2174,2017-09-30,Gimnasia L.P.,Lanus,D
2175,2017-01-10,Argentinos Jrs,Racing Club,D
2176,2017-01-10,Talleres Cordoba,Patronato,H
2177,2017-01-10,San Martin S.J.,Rosario Central,D
2178,2017-01-10,Independiente,Velez Sarsfield,H
2179,2017-01-10,Boca Juniors,Chacarita Juniors,H
2180,2017-02-10,Tigre,River Plate,A
2181,2017-02-10,Banfield,Arsenal Sarandi,H
2182,2017-03-10,Newells Old Boys,Godoy Cruz,H
2183,2017-08-10,Argentinos Jrs,Chacarita Juniors,H
2184,2017-10-13,Lanus,Union de Santa Fe,H
2185,2017-10-14,San Lorenzo,Defensa y Justicia,H
2186,2017-10-14,Colon Santa FE,Temperley,H
2187,2017-10-14,Rosario Central,Argentinos Jrs,H
2188,2017-10-14,Estudiantes L.P.,Banfield,H
2189,2017-10-14,Velez Sarsfield,Newells Old Boys,H
2190,2017-10-15,Racing Club,Tigre,H
2191,2017-10-15,Chacarita Juniors,Independiente,A
2192,2017-10-15,Godoy Cruz,Gimnasia L.P.,H
2193,2017-10-15,Belgrano,Talleres Cordoba,D
2194,2017-10-15,River Plate,Atl. Tucuman,H
2195,2017-10-16,Patronato,Boca Juniors,A
2196,2017-10-16,Olimpo Bahia Blanca,Huracan,D
2197,2017-10-17,Arsenal Sarandi,San Martin S.J.,D
2198,2017-10-27,Banfield,Colon Santa FE,H
2199,2017-10-28,Argentinos Jrs,Arsenal Sarandi,H
2200,2017-10-28,Huracan,Lanus,H
2201,2017-10-28,Union de Santa Fe,Godoy Cruz,H
2202,2017-10-28,San Martin S.J.,Estudiantes L.P.,D
2203,2017-10-28,Atl. Tucuman,Racing Club,D
2204,2017-10-29,Talleres Cordoba,River Plate,H
2205,2017-10-29,Newells Old Boys,Chacarita Juniors,H
2206,2017-10-29,Gimnasia L.P.,Velez Sarsfield,D
2207,2017-10-29,Temperley,San Lorenzo,A
2208,2017-10-29,Boca Juniors,Belgrano,H
2209,2017-10-29,Independiente,Patronato,H
2210,2017-10-30,Defensa y Justicia,Olimpo Bahia Blanca,H
2211,2017-10-31,Tigre,Rosario Central,D
2212,2017-03-11,Chacarita Juniors,Gimnasia L.P.,D
2213,2017-04-11,Godoy Cruz,Huracan,D
2214,2017-04-11,Colon Santa FE,San Martin S.J.,H
2215,2017-04-11,Lanus,Olimpo Bahia Blanca,H
2216,2017-04-11,San Lorenzo,Banfield,H
2217,2017-04-11,Rosario Central,Atl. Tucuman,H
2218,2017-05-11,Racing Club,Talleres Cordoba,D
2219,2017-05-11,Temperley,Defensa y Justicia,A
2220,2017-05-11,Belgrano,Independiente,D
2221,2017-05-11,Estudiantes L.P.,Argentinos Jrs,H
2222,2017-05-11,River Plate,Boca Juniors,D
2223,2017-06-11,Arsenal Sarandi,Tigre,D
2224,2017-06-11,Patronato,Newells Old Boys,D
2225,2017-07-11,Velez Sarsfield,Union de Santa Fe,D
2226,2017-11-17,Argentinos Jrs,Colon Santa FE,D
2227,2017-11-17,Atl. Tucuman,Arsenal Sarandi,H
2228,2017-11-18,Newells Old Boys,Belgrano,D
2229,2017-11-18,Banfield,Temperley,H
2230,2017-11-18,Defensa y Justicia,Lanus,H
2231,2017-11-18,San Martin S.J.,San Lorenzo,D
2232,2017-11-19,Independiente,River Plate,D
2233,2017-11-19,Tigre,Estudiantes L.P.,D
2234,2017-11-19,Union de Santa Fe,Chacarita Juniors,H
2235,2017-11-19,Boca Juniors,Racing Club,H
2236,2017-11-20,Talleres Cordoba,Rosario Central,H
2237,2017-11-20,Gimnasia L.P.,Patronato,H
2238,2017-11-20,Olimpo Bahia Blanca,Godoy Cruz,D
2239,2017-11-21,Huracan,Velez Sarsfield,H
2240,2017-11-22,River Plate,Union de Santa Fe,H
2241,2017-11-23,Velez Sarsfield,Godoy Cruz,H
2242,2017-11-24,Banfield,Defensa y Justicia,D
2243,2017-11-24,Chacarita Juniors,Huracan,D
2244,2017-11-25,Colon Santa FE,Tigre,H
2245,2017-11-25,Belgrano,Gimnasia L.P.,H
2246,2017-11-25,Patronato,Union de Santa Fe,A
2247,2017-11-25,San Lorenzo,Argentinos Jrs,H
2248,2017-11-26,Racing Club,Independiente,D
2249,2017-11-26,Estudiantes L.P.,Atl. Tucuman,H
2250,2017-11-26,River Plate,Newells Old Boys,H
2251,2017-11-27,Rosario Central,Boca Juniors,D
2252,2017-11-27,Arsenal Sarandi,Talleres Cordoba,A
2253,2017-11-27,Velez Sarsfield,Olimpo Bahia Blanca,H
2254,2017-11-28,Temperley,San Martin S.J.,D
2255,2017-11-30,San Lorenzo,Atl. Tucuman,H
2256,2017-01-12,Union de Santa Fe,Belgrano,H
2257,2017-01-12,Defensa y Justicia,Godoy Cruz,H
2258,2017-02-12,Huracan,Patronato,H
2259,2017-02-12,Argentinos Jrs,Temperley,H
2260,2017-02-12,Olimpo Bahia Blanca,Chacarita Juniors,H
2261,2017-03-12,Newells Old Boys,Racing Club,D
2262,2017-03-12,Talleres Cordoba,Estudiantes L.P.,H
2263,2017-03-12,Tigre,San Lorenzo,D
2264,2017-03-12,Boca Juniors,Arsenal Sarandi,H
2265,2017-04-12,Gimnasia L.P.,River Plate,A
2266,2017-04-12,Lanus,Velez Sarsfield,H
2267,2017-04-12,Atl. Tucuman,Colon Santa FE,D
2268,2017-05-12,San Martin S.J.,Banfield,D
2269,2017-08-12,Temperley,Tigre,D
2270,2017-08-12,Patronato,Olimpo Bahia Blanca,D
2271,2017-09-12,Belgrano,Huracan,D
2272,2017-09-12,Banfield,Argentinos Jrs,D
2273,2017-10-12,Arsenal Sarandi,Independiente,D
2274,2017-10-12,Rosario Central,Newells Old Boys,H
2275,2017-10-12,Colon Santa FE,Talleres Cordoba,D
2276,2017-10-12,Racing Club,Gimnasia L.P.,H
2277,2017-11-12,Estudiantes L.P.,Boca Juniors,D
2278,2017-11-12,San Martin S.J.,Defensa y Justicia,D
2279,2017-12-12,Chacarita Juniors,Lanus,D
2280,2018-01-25,Independiente,Rosario Central,H
2281,2018-01-26,Godoy Cruz,Chacarita Juniors,H
2282,2018-01-26,Tigre,Banfield,D
2283,2018-01-27,Talleres Cordoba,San Lorenzo,H
2284,2018-01-27,Defensa y Justicia,Velez Sarsfield,H
2285,2018-01-27,Newells Old Boys,Arsenal Sarandi,H
2286,2018-01-27,Lanus,Patronato,H
2287,2018-01-28,Boca Juniors,Colon Santa FE,H
2288,2018-01-28,Argentinos Jrs,San Martin S.J.,H
2289,2018-01-28,Olimpo Bahia Blanca,Belgrano,D
2290,2018-01-28,Huracan,River Plate,A
2291,2018-01-29,Union de Santa Fe,Racing Club,H
2292,2018-01-29,Atl. Tucuman,Temperley,H
2293,2018-01-29,Gimnasia L.P.,Rosario Central,D
2294,2018-01-30,Independiente,Estudiantes L.P.,H
2295,2018-02-02,Argentinos Jrs,Defensa y Justicia,D
2296,2018-02-02,Patronato,Godoy Cruz,D
2297,2018-03-02,Belgrano,Lanus,H
2298,2018-03-02,Banfield,Atl. Tucuman,D
2299,2018-03-02,Rosario Central,Union de Santa Fe,D
2300,2018-03-02,Colon Santa FE,Independiente,D
2301,2018-04-02,River Plate,Olimpo Bahia Blanca,H
2302,2018-04-02,Arsenal Sarandi,Gimnasia L.P.,D
2303,2018-04-02,Estudiantes L.P.,Newells Old Boys,H
2304,2018-04-02,San Lorenzo,Boca Juniors,D
2305,2018-05-02,Racing Club,Huracan,H
2306,2018-05-02,Chacarita Juniors,Velez Sarsfield,D
2307,2018-05-02,Temperley,Talleres Cordoba,A
2308,2018-06-02,San Martin S.J.,Tigre,D
2309,2018-08-02,Godoy Cruz,Lanus,H
2310,2018-09-02,Defensa y Justicia,Chacarita Juniors,H
2311,2018-09-02,Union de Santa Fe,Arsenal Sarandi,H
2312,2018-10-02,Newells Old Boys,Colon Santa FE,H
2313,2018-10-02,Gimnasia L.P.,Estudiantes L.P.,D
2314,2018-10-02,Velez Sarsfield,Patronato,H
2315,2018-10-02,Olimpo Bahia Blanca,Racing Club,A
2316,2018-11-02,Godoy Cruz,Belgrano,H
2317,2018-11-02,Talleres Cordoba,Banfield,H
2318,2018-11-02,Boca Juniors,Temperley,H
2319,2018-12-02,Lanus,River Plate,A
2320,2018-12-02,Atl. Tucuman,San Martin S.J.,H
2321,2018-12-02,Tigre,Argentinos Jrs,D
2322,2018-02-13,Huracan,Rosario Central,D
2323,2018-02-16,Estudiantes L.P.,Union de Santa Fe,H
2324,2018-02-16,Racing Club,Lanus,H
2325,2018-02-17,Belgrano,Velez Sarsfield,D
2326,2018-02-17,Argentinos Jrs,Atl. Tucuman,H
2327,2018-02-17,San Lorenzo,Newells Old Boys,H
2328,2018-02-17,Temperley,Independiente,A
2329,2018-02-18,Rosario Central,Olimpo Bahia Blanca,H
2330,2018-02-18,Arsenal Sarandi,Huracan,D
2331,2018-02-18,San Martin S.J.,Talleres Cordoba,D
2332,2018-02-18,River Plate,Godoy Cruz,H
2333,2018-02-19,Banfield,Boca Juniors,A
2334,2018-02-19,Patronato,Chacarita Juniors,H
2335,2018-02-19,Tigre,Defensa y Justicia,D
2336,2018-02-20,Colon Santa FE,Gimnasia L.P.,H
2337,2018-02-23,Huracan,Estudiantes L.P.,D
2338,2018-02-23,Olimpo Bahia Blanca,Arsenal Sarandi,D
2339,2018-02-24,Godoy Cruz,Racing Club,D
2340,2018-02-24,Defensa y Justicia,Patronato,H
2341,2018-02-24,Lanus,Rosario Central,A
2342,2018-02-24,Velez Sarsfield,River Plate,D
2343,2018-02-25,Atl. Tucuman,Tigre,D
2344,2018-02-25,Chacarita Juniors,Belgrano,D
2345,2018-02-25,Independiente,Banfield,H
2346,2018-02-25,Boca Juniors,San Martin S.J.,H
2347,2018-02-25,Union de Santa Fe,Colon Santa FE,H
2348,2018-02-26,Newells Old Boys,Temperley,H
2349,2018-02-26,Talleres Cordoba,Argentinos Jrs,H
2350,2018-02-27,Gimnasia L.P.,San Lorenzo,D
2351,2018-02-03,Arsenal Sarandi,Lanus,D
2352,2018-02-03,Belgrano,Patronato,H
2353,2018-03-03,Colon Santa FE,Huracan,H
2354,2018-03-03,San Lorenzo,Union de Santa Fe,D
2355,2018-03-03,Tigre,Talleres Cordoba,D
2356,2018-03-03,Rosario Central,Godoy Cruz,H
2357,2018-04-03,Temperley,Gimnasia L.P.,D
2358,2018-04-03,Atl. Tucuman,Defensa y Justicia,D
2359,2018-04-03,Banfield,Newells Old Boys,D
2360,2018-04-03,River Plate,Chacarita Juniors,H
2361,2018-05-03,Racing Club,Velez Sarsfield,H
2362,2018-05-03,Estudiantes L.P.,Olimpo Bahia Blanca,H
2363,2018-05-03,San Martin S.J.,Independiente,A
2364,2018-06-03,Argentinos Jrs,Boca Juniors,A
2365,2018-09-03,Gimnasia L.P.,Banfield,D
2366,2018-09-03,Godoy Cruz,Arsenal Sarandi,H
2367,2018-10-03,Talleres Cordoba,Atl. Tucuman,H
2368,2018-10-03,Chacarita Juniors,Racing Club,A
2369,2018-10-03,Olimpo Bahia Blanca,Colon Santa FE,D
2370,2018-10-03,Boca Juniors,Tigre,H
2371,2018-11-03,Patronato,River Plate,A
2372,2018-11-03,Huracan,San Lorenzo,D
2373,2018-11-03,Lanus,Estudiantes L.P.,A
2374,2018-11-03,Velez Sarsfield,Rosario Central,D
2375,2018-12-03,Independiente,Argentinos Jrs,H
2376,2018-12-03,Defensa y Justicia,Belgrano,H
2377,2018-12-03,Union de Santa Fe,Temperley,H
2378,2018-03-13,Newells Old Boys,San Martin S.J.,H
2379,2018-03-16,Rosario Central,Chacarita Juniors,H
2380,2018-03-17,Colon Santa FE,Lanus,H
2381,2018-03-17,Argentinos Jrs,Newells Old Boys,H
2382,2018-03-17,Temperley,Huracan,D
2383,2018-03-17,San Martin S.J.,Gimnasia L.P.,D
2384,2018-03-17,San Lorenzo,Olimpo Bahia Blanca,H
2385,2018-03-17,Talleres Cordoba,Defensa y Justicia,H
2386,2018-03-18,Racing Club,Patronato,H
2387,2018-03-18,Arsenal Sarandi,Velez Sarsfield,A
2388,2018-03-18,Estudiantes L.P.,Godoy Cruz,H
2389,2018-03-18,Atl. Tucuman,Boca Juniors,A
2390,2018-03-18,River Plate,Belgrano,H
2391,2018-03-19,Banfield,Union de Santa Fe,D
2392,2018-03-20,Tigre,Independiente,D
2393,2018-03-30,Huracan,Banfield,D
2394,2018-03-31,Belgrano,Racing Club,D
2395,2018-03-31,Newells Old Boys,Tigre,D
2396,2018-03-31,Velez Sarsfield,Estudiantes L.P.,D
2397,2018-03-31,Gimnasia L.P.,Argentinos Jrs,D
2398,2018-03-31,Union de Santa Fe,San Martin S.J.,H
2399,2018-01-04,Independiente,Atl. Tucuman,H
2400,2018-01-04,Defensa y Justicia,River Plate,D
2401,2018-01-04,Chacarita Juniors,Arsenal Sarandi,D
2402,2018-01-04,Patronato,Rosario Central,D
2403,2018-01-04,Boca Juniors,Talleres Cordoba,H
2404,2018-02-04,Lanus,San Lorenzo,D
2405,2018-02-04,Olimpo Bahia Blanca,Temperley,D
2406,2018-03-04,Godoy Cruz,Colon Santa FE,H
2407,2018-05-04,Independiente,San Lorenzo,H
2408,2018-06-04,Tigre,Gimnasia L.P.,H
2409,2018-07-04,Argentinos Jrs,Union de Santa Fe,D
2410,2018-07-04,Rosario Central,Belgrano,H
2411,2018-07-04,Temperley,Lanus,D
2412,2018-07-04,Banfield,Olimpo Bahia Blanca,H
2413,2018-08-04,Boca Juniors,Defensa y Justicia,H
2414,2018-08-04,San Lorenzo,Godoy Cruz,H
2415,2018-08-04,San Martin S.J.,Huracan,D
2416,2018-08-04,Atl. Tucuman,Newells Old Boys,H
2417,2018-08-04,Talleres Cordoba,Independiente,H
2418,2018-09-04,Racing Club,River Plate,D
2419,2018-09-04,Arsenal Sarandi,Patronato,D
2420,2018-10-04,Estudiantes L.P.,Chacarita Juniors,H
2421,2018-04-13,Gimnasia L.P.,Atl. Tucuman,D
2422,2018-04-14,Huracan,Argentinos Jrs,D
2423,2018-04-14,Godoy Cruz,Temperley,H
2424,2018-04-14,Olimpo Bahia Blanca,San Martin S.J.,D
2425,2018-04-14,Lanus,Banfield,D
2426,2018-04-14,Belgrano,Arsenal Sarandi,H
2427,2018-04-15,Defensa y Justicia,Racing Club,D
2428,2018-04-15,Union de Santa Fe,Tigre,H
2429,2018-04-15,Patronato,Estudiantes L.P.,A
2430,2018-04-15,Chacarita Juniors,Colon Santa FE,D
2431,2018-04-15,River Plate,Rosario Central,H
2432,2018-04-16,Independiente,Boca Juniors,D
2433,2018-04-16,Newells Old Boys,Talleres Cordoba,D
2434,2018-04-17,Velez Sarsfield,San Lorenzo,D
2435,2018-04-20,Argentinos Jrs,Olimpo Bahia Blanca,H
2436,2018-04-21,Estudiantes L.P.,Belgrano,D
2437,2018-04-21,San Martin S.J.,Lanus,D
2438,2018-04-21,Temperley,Velez Sarsfield,A
2439,2018-04-21,Talleres Cordoba,Gimnasia L.P.,H
2440,2018-04-21,Banfield,Godoy Cruz,D
2441,2018-04-22,San Lorenzo,Chacarita Juniors,H
2442,2018-04-22,Tigre,Huracan,D
2443,2018-04-22,Rosario Central,Racing Club,D
2444,2018-04-22,Atl. Tucuman,Union de Santa Fe,D
2445,2018-04-22,Arsenal Sarandi,River Plate,A
2446,2018-04-23,Boca Juniors,Newells Old Boys,H
2447,2018-04-23,Colon Santa FE,Patronato,H
2448,2018-04-24,Independiente,Defensa y Justicia,H
2449,2018-04-27,Chacarita Juniors,Temperley,H
2450,2018-04-28,Godoy Cruz,San Martin S.J.,H
2451,2018-04-28,Defensa y Justicia,Rosario Central,H
2452,2018-04-28,Velez Sarsfield,Banfield,H
2453,2018-04-28,Newells Old Boys,Independiente,D
2454,2018-04-28,Lanus,Argentinos Jrs,D
2455,2018-04-29,Huracan,Atl. Tucuman,H
2456,2018-04-29,Patronato,San Lorenzo,D
2457,2018-04-29,Belgrano,Colon Santa FE,H
2458,2018-04-30,Union de Santa Fe,Talleres Cordoba,D
2459,2018-01-05,Olimpo Bahia Blanca,Tigre,A
2460,2018-04-05,San Martin S.J.,Velez Sarsfield,A
2461,2018-05-05,San Lorenzo,Belgrano,D
2462,2018-05-05,Argentinos Jrs,Godoy Cruz,H
2463,2018-05-05,Arsenal Sarandi,Rosario Central,A
2464,2018-05-05,Newells Old Boys,Defensa y Justicia,D
2465,2018-05-05,Talleres Cordoba,Huracan,H
2466,2018-06-05,Atl. Tucuman,Olimpo Bahia Blanca,H
2467,2018-06-05,Temperley,Patronato,D
2468,2018-06-05,Independiente,Gimnasia L.P.,H
2469,2018-06-05,Tigre,Lanus,H
2470,2018-06-05,Boca Juniors,Union de Santa Fe,H
2471,2018-07-05,Estudiantes L.P.,Racing Club,D
2472,2018-07-05,Banfield,Chacarita Juniors,H
2473,2018-08-05,Colon Santa FE,River Plate,A
2474,2018-09-05,Racing Club,Arsenal Sarandi,H
2475,2018-09-05,Gimnasia L.P.,Boca Juniors,A
2476,2018-10-05,Colon Santa FE,Velez Sarsfield,D
2477,2018-11-05,River Plate,Estudiantes L.P.,H
2478,2018-11-05,Chacarita Juniors,San Martin S.J.,D
2479,2018-12-05,Lanus,Atl. Tucuman,H
2480,2018-12-05,Huracan,Boca Juniors,H
2481,2018-12-05,Patronato,Banfield,D
2482,2018-12-05,Defensa y Justicia,Arsenal Sarandi,H
2483,2018-12-05,Olimpo Bahia Blanca,Talleres Cordoba,A
2484,2018-12-05,Union de Santa Fe,Independiente,D
2485,2018-05-13,Belgrano,Temperley,H
2486,2018-05-13,Godoy Cruz,Tigre,H
2487,2018-05-14,Velez Sarsfield,Argentinos Jrs,H
2488,2018-05-14,Racing Club,Colon Santa FE,H
2489,2018-05-14,Rosario Central,Estudiantes L.P.,H
2490,2018-05-15,Gimnasia L.P.,Newells Old Boys,D
2491,2018-05-15,River Plate,San Lorenzo,H
2492,2018-10-08,Velez Sarsfield,Newells Old Boys,H
2493,2018-11-08,Tigre,San Lorenzo,D
2494,2018-11-08,Gimnasia L.P.,Argentinos Jrs,D
2495,2018-11-08,Union de Santa Fe,Aldosivi,H
2496,2018-11-08,Patronato,Colon Santa FE,D
2497,2018-12-08,Belgrano,San Martin S.J.,H
2498,2018-12-08,Boca Juniors,Talleres Cordoba,H
2499,2018-12-08,Godoy Cruz,Estudiantes L.P.,D
2500,2018-12-08,Lanus,Defensa y Justicia,D
2501,2018-12-08,Rosario Central,Banfield,H
2502,2018-08-13,Huracan,River Plate,A
2503,2018-08-14,Atl. Tucuman,Racing Club,D
2504,2018-08-17,Talleres Cordoba,Rosario Central,D
2505,2018-08-18,Newells Old Boys,Independiente,D
2506,2018-08-18,Defensa y Justicia,Atl. Tucuman,H
2507,2018-08-18,Banfield,Gimnasia L.P.,D
2508,2018-08-18,Argentinos Jrs,Godoy Cruz,D
2509,2018-08-19,River Plate,Belgrano,H
2510,2018-08-19,San Martin S.J.,Patronato,H
2511,2018-08-19,Colon Santa FE,Tigre,H
2512,2018-08-19,Aldosivi,Huracan,D
2513,2018-08-19,San Lorenzo,Lanus,H
2514,2018-08-20,Racing Club,Velez Sarsfield,H
2515,2018-08-20,Estudiantes L.P.,Boca Juniors,A
2516,2018-08-20,San Martin T.,Union de Santa Fe,D
